web_scraper_order,web_scraper_start_url,chiens,nom,prix,adresse,adress,image
"1771237798-3243","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chien-malinois-3526946","Chien malinois","200 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/profil/93a5439b-2f79-4474-a408-18fb745e5d85"
"1771237798-3244","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chien-malinois-3526946","Chien malinois","200 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-malinois-3526946"
"1771237798-3245","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chien-malinois-3526946","Chien malinois","200 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-5124976"
"1771237798-3246","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chien-malinois-3526946","Chien malinois","200 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-malinois-4806294"
"1771237798-3247","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chien-malinois-3526946","Chien malinois","200 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiens-malinois-4559186"
"1771237798-3248","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chien-malinois-3526946","Chien malinois","200 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-4318517"
"1771237798-3249","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chien-malinois-3526946","Chien malinois","200 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiens-malinois-4290173"
"1771237798-3250","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chien-malinois-3526946","Chien malinois","200 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chienne-malinois-4192516"
"1771237798-3251","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chien-malinois-3526946","Chien malinois","200 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chienne-malinoise-4191047"
"1771237798-3252","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chien-malinois-3526946","Chien malinois","200 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-malinois-2795793"
"1771237798-3253","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chien-malinois-3526946","Chien malinois","200 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/malinois-2581239"
"1771237798-3254","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chien-malinois-3526946","Chien malinois","200 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-1940073"
"1771237798-3255","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chien-malinois-3526946","Chien malinois","200 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-1940062"
"1771237800-3256","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiot-bulldog-francais-3526979","Chiot Bulldog Français","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","Point E, Dakar, Sénégal","https://sn.coinafrique.com/profil/3ef8a60f-e0c0-4d8b-9319-40a13446abf2"
"1771237800-3257","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiot-bulldog-francais-3526979","Chiot Bulldog Français","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","Point E, Dakar, Sénégal","https://sn.coinafrique.com/profil/3ef8a60f-e0c0-4d8b-9319-40a13446abf2"
"1771237800-3258","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiot-bulldog-francais-3526979","Chiot Bulldog Français","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","Point E, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bulldog-francais-3526979"
"1771237800-3259","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiot-bulldog-francais-3526979","Chiot Bulldog Français","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","Point E, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bulldog-francai-2696757"
"1771237800-3260","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiot-bulldog-francais-3526979","Chiot Bulldog Français","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","Point E, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bulldog-2567149"
"1771237800-3261","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiot-bulldog-francais-3526979","Chiot Bulldog Français","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","Point E, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bulldog-francais-4056315"
"1771237800-3262","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiot-bulldog-francais-3526979","Chiot Bulldog Français","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","Point E, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bulldog-francais-3788228"
"1771237800-3263","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiot-bulldog-francais-3526979","Chiot Bulldog Français","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","Point E, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bulldogs-francais-3893742"
"1771237800-3264","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiot-bulldog-francais-3526979","Chiot Bulldog Français","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","Point E, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bulldogs-francais-3893728"
"1771237803-3265","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-3528607","Chiots Berger Malinois","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","Rufisque, Sénégal","https://sn.coinafrique.com/profil/9f4295ef-3bd0-4c9d-9ab6-f3b19dd15746"
"1771237803-3266","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-3528607","Chiots Berger Malinois","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","Rufisque, Sénégal","https://sn.coinafrique.com/profil/9f4295ef-3bd0-4c9d-9ab6-f3b19dd15746"
"1771237803-3267","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-3528607","Chiots Berger Malinois","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-malinois-3586169"
"1771237803-3268","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-3528607","Chiots Berger Malinois","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-3528607"
"1771237803-3269","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-3528607","Chiots Berger Malinois","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-5699953"
"1771237803-3270","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-3528607","Chiots Berger Malinois","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-malinois-5384862"
"1771237803-3271","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-3528607","Chiots Berger Malinois","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-malinois-4667946"
"1771237803-3272","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-3528607","Chiots Berger Malinois","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-malinois-4347159"
"1771237803-3273","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-3528607","Chiots Berger Malinois","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-malinois-4186165"
"1771237803-3274","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-3528607","Chiots Berger Malinois","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-4158059"
"1771237803-3275","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-3528607","Chiots Berger Malinois","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-malinois-4085335"
"1771237803-3276","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-3528607","Chiots Berger Malinois","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-malinois-3847815"
"1771237803-3277","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-3528607","Chiots Berger Malinois","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-berger-belge-malinois-3366373"
"1771237803-3278","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-3528607","Chiots Berger Malinois","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-malinois-3109622"
"1771237806-3279","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chien-pitbull-male-3532010","","","Mermoz-Sacré Coeur, Dakar, Sénégal","","https://sn.coinafrique.com/profil/53a97670-8bf7-4ca1-b4db-3c6dc97fc86c"
"1771237806-3280","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chien-pitbull-male-3532010","","","Mermoz-Sacré Coeur, Dakar, Sénégal","","https://sn.coinafrique.com/profil/53a97670-8bf7-4ca1-b4db-3c6dc97fc86c"
"1771237809-3281","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/dalmatien-3535198","Dalmatien","500 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","Cambérène, Dakar, Sénégal","https://sn.coinafrique.com/profil/c265660c-8fd5-4019-bf2f-a1657f3c3d64"
"1771237809-3282","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/dalmatien-3535198","Dalmatien","500 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","Cambérène, Dakar, Sénégal","https://sn.coinafrique.com/profil/c265660c-8fd5-4019-bf2f-a1657f3c3d64"
"1771237809-3283","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/dalmatien-3535198","Dalmatien","500 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","Cambérène, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/dalmatien-3535198"
"1771237809-3284","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/dalmatien-3535198","Dalmatien","500 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","Cambérène, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-dalmatiens-1396092"
"1771237809-3285","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/dalmatien-3535198","Dalmatien","500 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","Cambérène, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-dalmatiens-5256321"
"1771237840-3286","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiot-amstaff-3538182","","","Mermoz-Sacré Coeur, Dakar, Sénégal","","https://sn.coinafrique.com/profil/c1e62dcc-ef8f-4fd4-b85a-99323273eebb"
"1771237840-3287","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiot-amstaff-3538182","","","Mermoz-Sacré Coeur, Dakar, Sénégal","","https://sn.coinafrique.com/profil/c1e62dcc-ef8f-4fd4-b85a-99323273eebb"
"1771237844-3288","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiot-caniche-3539780","Chiot Caniche","200 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/profil/3c1920f7-c463-49c1-8937-fbb0519a3d44"
"1771237844-3289","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiot-caniche-3539780","Chiot Caniche","200 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/profil/3c1920f7-c463-49c1-8937-fbb0519a3d44"
"1771237844-3290","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiot-caniche-3539780","Chiot Caniche","200 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-caniche-3539780"
"1771237844-3291","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiot-caniche-3539780","Chiot Caniche","200 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-caniche-4404913"
"1771237844-3292","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiot-caniche-3539780","Chiot Caniche","200 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-caniche-3486056"
"1771237844-3293","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiot-caniche-3539780","Chiot Caniche","200 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-caniche-bichon-4117078"
"1771237844-3294","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiot-caniche-3539780","Chiot Caniche","200 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-caniches-3509769"
"1771237844-3295","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiot-caniche-3539780","Chiot Caniche","200 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-caniche-2417666"
"1771237844-3296","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiot-caniche-3539780","Chiot Caniche","200 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-yorkshire-caniche-2107633"
"1771237844-3297","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiot-caniche-3539780","Chiot Caniche","200 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-3424026"
"1771237844-3298","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiot-caniche-3539780","Chiot Caniche","200 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-3423235"
"1771237844-3299","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiot-caniche-3539780","Chiot Caniche","200 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-caniche-4456414"
"1771237844-3300","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiot-caniche-3539780","Chiot Caniche","200 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-caniche-4330813"
"1771237844-3301","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chiot-caniche-3539780","Chiot Caniche","200 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-caniche-4169389"
"1771237849-3302","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chien-3554069","Chien","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","Saint Louis, Sénégal","https://sn.coinafrique.com/profil/83827308-62e0-451b-aa11-04e10407d181"
"1771237849-3303","https://sn.coinafrique.com/categorie/chiens?page=7","https://sn.coinafrique.com/annonce/chiens/chien-3554069","Chien","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","Saint Louis, Sénégal","https://sn.coinafrique.com/profil/83827308-62e0-451b-aa11-04e10407d181"
